datetime,temp_degC,rel_humidity,wind_dir,wind_km_hr,gust_km_hr,precip_mm_hr,solar_w_m2,pressure_kpa,wx-gap-filled-from-atmos-41,solar-gap-filled-from-mx2202
1/16/2024 22:00,28.46874692,77.32364445,East,30.99287597,46.47366458,0,0,101.1583333,1,0
1/16/2024 23:00,28.48643608,75.87887292,East,28.62273236,39.38118588,0,0,101.1816667,1,0
1/17/2024 0:00,28.37547683,76.66659128,East,28.22873446,39.75844539,0,0,101.1383333,1,0
1/17/2024 1:00,28.29667967,77.05217468,East,29.20141677,41.87109862,0,0,101.0183333,1,0
1/17/2024 2:00,28.23235547,76.90201604,East,27.68698735,37.60806621,0,0,100.9816667,1,0
1/17/2024 3:00,28.22270684,76.75004594,East,26.65889908,39.19255613,0,0,100.9833333,1,0
1/17/2024 4:00,28.23557168,75.19272679,East South-East,26.76355477,36.51401364,0,0,100.9916667,1,0
1/17/2024 5:00,26.95230382,81.14627423,South-East,32.27336914,51.37803815,0,0,101.0033333,1,0
1/17/2024 6:00,25.24449621,87.67450336,East South-East,26.78817964,48.66176971,4.40214863,0.066666667,101.19,1,0
1/17/2024 7:00,25.28309073,86.87527416,East South-East,30.55578455,42.70106953,0.705127255,7.066666667,101.2016667,1,0
1/17/2024 8:00,25.98422455,86.54738789,East South-East,29.1029173,40.2866087,0.372150496,46.85,101.215,1,0
1/17/2024 9:00,26.73520963,81.48283185,East,31.0421257,42.77652143,0,217.5666667,101.22,1,0
1/17/2024 10:00,27.25301947,79.9064927,East,30.3957229,45.07780441,0,256.15,101.19,1,0
1/17/2024 11:00,27.31895178,81.46925925,East South-East,35.65928858,49.11448112,0,296.05,101.1233333,1,0
1/17/2024 12:00,27.56499186,80.39685767,East,31.82396528,46.17185698,0,626,101.0933333,1,0
1/17/2024 13:00,27.9,83,East,28,39,0,922.7666667,101.0466667,0,0
1/17/2024 14:00,28.3,82,East,28,41,0,856.7333333,101,0,0
1/17/2024 15:00,28.5,84,East,29,38,0,740.8333333,100.9616667,0,0
1/17/2024 16:00,28.6,85,East South-East,30,40,0,571.8833333,100.9366667,0,0
1/17/2024 17:00,28.6,83,East,27,40,0,353.9333333,100.95,0,0
1/17/2024 18:00,28.6,83,East,30,39,0,102.9666667,101.035,0,0
1/17/2024 19:00,28.4,83,East South-East,30,43,0,13.93333333,101.1283333,0,0
1/17/2024 20:00,28.4,85,East South-East,30,44,0,0,101.185,0,0
1/17/2024 21:00,28.3,84,East South-East,30,43,0,0,101.2133333,0,0
1/17/2024 22:00,28.3,83,East South-East,30,42,0,0,101.225,0,0
1/17/2024 23:00,28.2,82,East South-East,31,44,0,0,101.2033333,0,0
1/18/2024 0:00,28.2,81,East,28,39,0,0,101.18,0,0
1/18/2024 1:00,28.2,83,East,29,42,0,0,101.105,0,0
1/18/2024 2:00,28.1,80,East,28,39,0,0,101.0733333,0,0
1/18/2024 3:00,28.1,82,East,26,38,0,0,101.0516667,0,0
1/18/2024 4:00,27.8,83,East,26,35,0,0,101.0633333,0,0
1/18/2024 5:00,28,83,East South-East,28,36,0,0,101.0883333,0,0
1/18/2024 6:00,28.1,82,East South-East,26,35,0,5.75,101.14,0,0
1/18/2024 7:00,28.4,82,East,24,35,0,105.5333333,101.185,0,0
1/18/2024 8:00,28.6,81,East,23,32,0,305.7333333,101.1766667,0,0
1/18/2024 9:00,28.8,80,East,25,32,0,529.3333333,101.175,0,0
1/18/2024 10:00,28.1,84,East North-East,22,35,0,519.2833333,101.2166667,0,0
1/18/2024 11:00,28.1,81,North-East,19,42,0,567.8,101.2233333,0,0
1/18/2024 12:00,28.4,84,East North-East,14,24,0,924.8833333,101.1533333,0,0
1/18/2024 13:00,28.8,82,East North-East,13,23,0,913.25,101.1016667,0,0
1/18/2024 14:00,28.8,81,East,19,26,0,860.2,101.025,0,0
1/18/2024 15:00,28.9,81,East,22,30,0,713.1333333,100.9716667,0,0
1/18/2024 16:00,29,82,East,14,24,0,572.5833333,100.9383333,0,0
1/18/2024 17:00,28.6,82,East,18,24,0,354.6666667,100.9466667,0,0
1/18/2024 18:00,28.6,83,East South-East,15,24,0,101.5833333,101.01,0,0
1/18/2024 19:00,28.7,81,East,17,26,0,11.28333333,101.045,0,0
1/18/2024 20:00,28.4,83,East South-East,18,25,0,0,101.125,0,0
1/18/2024 21:00,28.4,84,East South-East,18,26,0,0,101.1583333,0,0
1/18/2024 22:00,28.4,85,East South-East,17,25,0,0,101.165,0,0
1/18/2024 23:00,28.4,81,East South-East,15,22,0,0,101.1766667,0,0
1/19/2024 0:00,27.7,83,East South-East,19,29,0,0,101.11,0,0
1/19/2024 1:00,27.7,86,East South-East,13,23,0,0,100.995,0,0
1/19/2024 2:00,27.9,86,East South-East,9,17,0,0,100.96,0,0
1/19/2024 3:00,28,86,East South-East,9,17,0,0,100.94,0,0
1/19/2024 4:00,28,82,East South-East,10,14,0,0,100.9183333,0,0
1/19/2024 5:00,28.1,83,East South-East,11,15,0,0,100.9516667,0,0
1/19/2024 6:00,27.9,83,East South-East,11,17,0,2.883333333,101.01,0,0
1/19/2024 7:00,28.5,81,East South-East,12,17,0,106.4666667,101.04,0,0
1/19/2024 8:00,28.4,78,East,9,21,0.2,217.7666667,101.07,0,0
1/19/2024 9:00,29,78,East,11,18,0,580.7,101.0516667,0,0
1/19/2024 10:00,29.1,79,North-East,14,19,0,393.9666667,101.09,0,0
1/19/2024 11:00,27.6,83,North North-East,10,26,0.4,577.7666667,101.0933333,0,0
1/19/2024 12:00,29.1,75,East North-East,7,12,1.8,797.2166667,101.0283333,0,0
1/19/2024 13:00,29.6,74,North-East,9,20,0,903.7333333,100.9616667,0,0
1/19/2024 14:00,29.5,75,East North-East,9,17,0,852.5,100.925,0,0
1/19/2024 15:00,29.6,76,East,7,15,0,710.55,100.875,0,0
1/19/2024 16:00,30.1,73,North-East,6,15,0,564.8833333,100.825,0,0
1/19/2024 17:00,30.2,73,North North-East,6,15,0,429.0166667,100.8383333,0,0
1/19/2024 18:00,29.5,74,North North-West,6,13,0,162.2333333,100.8933333,0,0
1/19/2024 19:00,28.2,80,North-West,0,9,0,15.86666667,100.9583333,0,0
1/19/2024 20:00,28.6,79,North-East,5,11,0,0,101.0133333,0,0
1/19/2024 21:00,28.3,80,North,4,12,0,0,101.0616667,0,0
1/19/2024 22:00,27.4,83,North North-West,2,9,0,0,101.0766667,0,0
1/19/2024 23:00,27.3,84,West North-West,3,6,0,0,101.0666667,0,0
1/20/2024 0:00,26.8,87,West,0,5,0,0,101.0333333,0,0
1/20/2024 1:00,27.4,86,West North-West,5,11,0,0,100.9716667,0,0
1/20/2024 2:00,26.6,88,West South-West,3,8,0,0,100.91,0,0
1/20/2024 3:00,26.5,91,South-West,2,8,0,0,100.8683333,0,0
1/20/2024 4:00,26.3,91,West,0,7,0,0,100.845,0,0
1/20/2024 5:00,26.3,92,South-West,3,11,0,0,100.8716667,0,0
1/20/2024 6:00,27.4,81,East North-East,5,23,0,0.4,100.94,0,0
1/20/2024 7:00,26.7,85,West South-West,0,6,0,16.31666667,100.9933333,0,0
1/20/2024 8:00,24.8,91,North-West,5,18,7,9.716666667,101.0866667,0,0
1/20/2024 9:00,24.9,95,South South-West,5,14,6,24.11666667,101.16,0,0
1/20/2024 10:00,25.1,96,South-West,7,18,4.8,87.21666667,101.17,0,0
1/20/2024 11:00,24.9,95,South-East,15,29,6,154.3833333,101.145,0,0
1/20/2024 12:00,24.9,91,East South-East,22,28,2.6,220.9,101.0783333,0,0
1/20/2024 13:00,25.1,92,South-East,10,24,3.4,187.85,101.05,0,0
1/20/2024 14:00,25.1,87,South-East,17,28,1.2,214.2666667,100.9883333,0,0
1/20/2024 15:00,25.8,86,South-East,17,23,0,188.1166667,100.935,0,0
1/20/2024 16:00,25.4,90,South-East,30,47,0.6,104.5166667,100.8966667,0,0
1/20/2024 17:00,25,84,East South-East,32,47,0.2,65.36666667,100.91,0,0
1/20/2024 18:00,25.4,85,East South-East,28,45,0.4,26.08333333,100.95,0,0
1/20/2024 19:00,25.3,88,East,31,38,0.2,3.95,101.0383333,0,0
1/20/2024 20:00,25.5,87,East,29,38,0,0,101.075,0,0
1/20/2024 21:00,25.5,86,East,32,41,0,0,101.07,0,0
1/20/2024 22:00,26,86,East South-East,29,41,0,0,101.0816667,0,0
1/20/2024 23:00,26.2,83,East,28,38,0,0,101.0766667,0,0
1/21/2024 0:00,25.9,83,East South-East,27,39,0.2,0,101.03,0,0
1/21/2024 1:00,26.5,82,East,23,34,0,0,100.9516667,0,0
1/21/2024 2:00,26.5,81,East,24,34,0,0,100.9,0,0
1/21/2024 3:00,26.8,82,East North-East,20,27,0,0,100.8733333,0,0
1/21/2024 4:00,26.8,87,East North-East,21,28,0.2,0,100.8716667,0,0
1/21/2024 5:00,26.9,86,North-East,23,31,0,0,100.8733333,0,0
1/21/2024 6:00,27,85,East North-East,20,30,0,0.233333333,100.9266667,0,0
1/21/2024 7:00,26.1,92,East,17,27,2,6.383333333,101.0266667,0,0
1/21/2024 8:00,25.1,94,South-East,25,31,6.8,34.35,101.09,0,0
1/21/2024 9:00,25.5,92,South-East,23,30,0.8,109.7,101.1083333,0,0
1/21/2024 10:00,25.1,92,South-East,21,34,2.6,159.7166667,101.1033333,0,0
1/21/2024 11:00,24.8,95,South,7,30,7,217.9333333,101.1216667,0,0
1/21/2024 12:00,25.3,94,South,11,18,4,264.15,101.075,0,0
1/21/2024 13:00,26.6,84,East North-East,8,14,0,361.9833333,100.98,0,0
1/21/2024 14:00,26.5,87,North-East,11,15,0.2,211.8166667,100.9916667,0,0
1/21/2024 15:00,26.4,86,East North-East,17,25,0.2,237.9333333,100.9433333,0,0
1/21/2024 16:00,26.6,85,East,14,19,0,188.8666667,100.8816667,0,0
1/21/2024 17:00,26.8,79,East,5,17,0,126.6833333,100.8766667,0,0
1/21/2024 18:00,27.1,79,East,8,12,0,54.5,100.955,0,0
1/21/2024 19:00,27.1,79,East,7,14,0,7.033333333,101.0233333,0,0
1/21/2024 20:00,27.2,83,East,10,17,0,0,101.0833333,0,0
1/21/2024 21:00,27.2,85,East,13,17,0,0,101.115,0,0
1/21/2024 22:00,27.3,86,East,14,18,0,0,101.1416667,0,0
1/21/2024 23:00,27.5,85,East,15,20,0,0,101.1383333,0,0
1/22/2024 0:00,27.6,86,East North-East,13,21,0,0,101.0916667,0,0
1/22/2024 1:00,27.7,88,East,14,19,0,0,101.0383333,0,0
1/22/2024 2:00,27.6,88,East,15,21,0,0,100.9866667,0,0
1/22/2024 3:00,27.7,88,East North-East,14,22,0,0,100.9633333,0,0
1/22/2024 4:00,27.9,90,East North-East,13,20,0,0,100.9683333,0,0
1/22/2024 5:00,27.9,83,North-East,9,19,0,0,100.9916667,0,0
1/22/2024 6:00,28.2,78,North,12,25,0,2.083333333,101.0483333,0,0
1/22/2024 7:00,28.5,77,North,13,26,0,49.13333333,101.12,0,0
1/22/2024 8:00,28.9,78,North,16,26,0,160.1666667,101.1583333,0,0
1/22/2024 9:00,29.5,77,North,17,27,0,303.2333333,101.1466667,0,0
1/22/2024 10:00,29.9,75,North,21,36,0,628.5666667,101.1166667,0,0
1/22/2024 11:00,30.2,72,North,24,38,0,847.0833333,101.0833333,0,0
1/22/2024 12:00,30,74,North,19,32,0,591.35,101.0616667,0,0
1/22/2024 13:00,30.7,71,North North-West,21,35,0,757.3666667,101.0233333,0,0
1/22/2024 14:00,30.3,74,North North-West,19,33,0,731.7333333,100.9716667,0,0
1/22/2024 15:00,29.9,76,North North-West,15,34,0,579.5,100.93,0,0
1/22/2024 16:00,29.8,76,North North-West,15,28,0,309.8,100.935,0,0
1/22/2024 17:00,29.4,78,North North-West,11,24,0,199.2333333,100.9666667,0,0
1/22/2024 18:00,29.3,79,North,9,18,0,91.35,101.0333333,0,0
1/22/2024 19:00,29,81,North North-East,5,13,0,11.11666667,101.1216667,0,0
1/22/2024 20:00,29,82,East North-East,7,10,0,0,101.1783333,0,0
1/22/2024 21:00,29,83,East North-East,9,12,0,0,101.225,0,0
1/22/2024 22:00,28.9,84,East North-East,9,12,0,0,101.2933333,0,0
1/22/2024 23:00,28.9,84,East,4,12,0,0,101.325,0,0
1/23/2024 0:00,27.4,81,South-East,17,24,0,0,101.2983333,0,0
1/23/2024 1:00,26.3,90,South-East,18,39,0,0,101.225,0,0
1/23/2024 2:00,26.4,86,South-East,17,35,0,0,101.1683333,0,0
1/23/2024 3:00,27.4,84,East South-East,23,30,0,0,101.1283333,0,0
1/23/2024 4:00,27.4,85,East South-East,19,31,0,0,101.0916667,0,0
1/23/2024 5:00,27.5,83,East South-East,23,27,0,0,101.1066667,0,0
1/23/2024 6:00,27.6,85,East South-East,20,29,0,0.95,101.1416667,0,0
1/23/2024 7:00,27.9,84,East,18,27,0,43.43333333,101.23,0,0
1/23/2024 8:00,28,86,East,21,28,0,84.08333333,101.2533333,0,0
1/23/2024 9:00,28.3,87,East,23,30,0,195.8666667,101.2666667,0,0
1/23/2024 10:00,26.4,86,North-East,21,41,0.8,225.2666667,101.2933333,0,0
1/23/2024 11:00,28.9,80,East North-East,22,30,0,520.1666667,101.1933333,0,0
1/23/2024 12:00,29.4,80,East North-East,13,27,0,803.7833333,101.1316667,0,0
1/23/2024 13:00,29.6,81,North-East,14,24,0,777.15,101.0816667,0,0
1/23/2024 14:00,30.3,78,North North-East,17,27,0,449.2666667,101.0233333,0,0
1/23/2024 15:00,30,77,North North-East,17,27,0,652.65,100.9633333,0,0
1/23/2024 16:00,29.6,80,North,14,26,0,381.0333333,100.945,0,0
1/23/2024 17:00,29.5,80,North,14,25,0,178.9666667,100.965,0,0
1/23/2024 18:00,29.2,82,North,13,22,0,142.9833333,100.9933333,0,0
1/23/2024 19:00,28.7,84,North,10,21,0,15.86666667,101.0566667,0,0
1/23/2024 20:00,28.7,85,North North-West,10,22,0,0,101.1383333,0,0
1/23/2024 21:00,28.5,84,North North-West,8,17,0,0,101.1683333,0,0
1/23/2024 22:00,28.5,86,North North-West,8,16,0,0,101.215,0,0
1/23/2024 23:00,28.7,86,North North-West,11,18,0,0,101.2266667,0,0
1/24/2024 0:00,28.4,79,North North-West,6,20,0,0,101.1883333,0,0
1/24/2024 1:00,25.8,86,North North-West,18,47,1.4,0,101.1383333,0,0
1/24/2024 2:00,24.8,94,North,21,31,3.8,0,101.1283333,0,0
1/24/2024 3:00,26,90,North-East,15,27,0,0,101.0683333,0,0
1/24/2024 4:00,26.6,87,North-East,22,30,0,0,101.0633333,0,0
1/24/2024 5:00,26.8,85,North North-East,18,30,0,0,101.07,0,0
1/24/2024 6:00,27.3,82,North,14,32,0,2.133333333,101.105,0,0
1/24/2024 7:00,27.4,85,North-East,17,32,0,65.35,101.1733333,0,0
1/24/2024 8:00,28.4,80,North North-East,12,24,0,183.6666667,101.1883333,0,0
1/24/2024 9:00,27.9,80,North North-East,23,34,0,351.6166667,101.2066667,0,0
1/24/2024 10:00,28.3,79,North,25,40,0,651.7833333,101.1866667,0,0
1/24/2024 11:00,28.8,74,North North-West,26,42,0,695.6833333,101.1383333,0,0
1/24/2024 12:00,28.8,74,North North-West,22,41,0,857.1833333,101.0966667,0,0
1/24/2024 13:00,29.4,72,North North-West,16,37,0,713.35,101.0516667,0,0
1/24/2024 14:00,29.9,76,North North-West,17,31,0,866.5333333,100.9916667,0,0
1/24/2024 15:00,28.9,76,North-West,14,28,0,410.9666667,100.97,0,0
1/24/2024 16:00,28.3,81,North-West,6,23,0,165.9333333,100.965,0,0
1/24/2024 17:00,28.4,82,West North-West,3,12,0,107.2833333,100.9783333,0,0
1/24/2024 18:00,27.5,81,West South-West,6,23,0,53.98333333,101.07,0,0
1/24/2024 19:00,24.5,93,West North-West,3,51,3.6,1.6,101.14,0,0
1/24/2024 20:00,25.4,94,South-West,3,10,0,0,101.21,0,0
1/24/2024 21:00,26,93,South,3,12,0,0,101.2266667,0,0
1/24/2024 22:00,26.1,85,North-West,17,31,0,0,101.2766667,0,0
1/24/2024 23:00,26.1,91,North-West,24,40,0,0,101.3066667,0,0
1/25/2024 0:00,25.6,90,North-West,6,31,0.4,0,101.2566667,0,0
1/25/2024 1:00,25.9,91,West,2,10,0,0,101.2066667,0,0
1/25/2024 2:00,26,91,East South-East,3,7,0,0,101.1416667,0,0
1/25/2024 3:00,25.5,93,South-West,2,8,0,0,101.115,0,0
1/25/2024 4:00,25.7,92,South,0,6,0,0,101.135,0,0
1/25/2024 5:00,25.5,92,South,2,5,0,0,101.1566667,0,0
1/25/2024 6:00,25.7,92,South,0,5,0,1.816666667,101.21,0,0
1/25/2024 7:00,27.4,85,South-East,8,12,0,49.5,101.26,0,0
1/25/2024 8:00,27.8,85,South-East,10,15,0,151.8333333,101.3066667,0,0
1/25/2024 9:00,27.8,80,South-East,6,23,0,387.1333333,101.285,0,0
1/25/2024 10:00,27.1,84,North North-East,12,28,0.2,192.55,101.33,0,0
1/25/2024 11:00,26.8,89,East North-East,21,29,0,569.25,101.2733333,0,0
1/25/2024 12:00,26.7,88,North-East,13,27,0.8,296.3833333,101.2383333,0,0
1/25/2024 13:00,27.7,84,East North-East,15,20,0,455.4666667,101.1483333,0,0
1/25/2024 14:00,28.5,79,East North-East,9,18,0,563.05,101.0916667,0,0
1/25/2024 15:00,28.9,77,East North-East,8,17,0,540.4333333,101.0616667,0,0
1/25/2024 16:00,28.7,78,East North-East,14,19,0,436.9166667,101.0266667,0,0
1/25/2024 17:00,27.9,82,East North-East,16,22,0,289.4166667,101.05,0,0
1/25/2024 18:00,27.9,83,East,19,26,0,62.35,101.1066667,0,0
1/25/2024 19:00,26.6,92,East,24,31,0,8.3,101.15,0,0
1/25/2024 20:00,26.7,88,East,21,30,0,0,101.1933333,0,0
1/25/2024 21:00,27.1,89,East North-East,21,28,0,0,101.1883333,0,0
1/25/2024 22:00,27.5,87,East North-East,15,26,0,0,101.1883333,0,0
1/25/2024 23:00,27.4,84,North North-East,10,23,0,0,101.1816667,0,0
1/26/2024 0:00,27,84,North,5,18,0,0,101.125,0,0
1/26/2024 1:00,27.2,84,North,5,11,0,0,101.0433333,0,0
1/26/2024 2:00,27.2,84,North,5,12,0,0,100.995,0,0
1/26/2024 3:00,25.6,92,West North-West,0,8,0,0,100.9816667,0,0
1/26/2024 4:00,25.7,93,West,0,4,0,0,100.9983333,0,0
1/26/2024 5:00,25.8,93,West,0,4,0,0,101.02,0,0
1/26/2024 6:00,26.2,91,East North-East,2,7,0,2.166666667,101.0866667,0,0
1/26/2024 7:00,27.1,88,South-East,3,6,0,41.4,101.165,0,0
1/26/2024 8:00,28.2,80,East South-East,7,10,0,152.95,101.1916667,0,0
1/26/2024 9:00,29.3,76,East,8,12,0,605.8,101.145,0,0
1/26/2024 10:00,28.5,81,East South-East,11,17,0,459.0333333,101.1683333,0,0
1/26/2024 11:00,28.4,81,East South-East,12,23,0,312.1166667,101.135,0,0
1/26/2024 12:00,28.6,83,East,15,22,0,591.15,101.0716667,0,0
1/26/2024 13:00,29,78,East,10,21,0,965.0166667,101.015,0,0
1/26/2024 14:00,28.5,82,East,15,22,0,715.3833333,100.9616667,0,0
1/26/2024 15:00,28.8,81,East,14,21,0,750.4,100.91,0,0
1/26/2024 16:00,28.7,80,East,14,21,0,554.6833333,100.8783333,0,0
1/26/2024 17:00,28.9,78,East,13,22,0,329.9,100.875,0,0
1/26/2024 18:00,28.6,80,East North-East,10,16,0,136.6166667,100.9433333,0,0
1/26/2024 19:00,28.5,81,East,10,17,0,8.766666667,101.01,0,0
1/26/2024 20:00,28.4,82,East,10,15,0,0,101.0666667,0,0
1/26/2024 21:00,28.4,78,East,9,15,0,0,101.095,0,0
1/26/2024 22:00,28.5,79,East North-East,9,14,0,0,101.135,0,0
1/26/2024 23:00,28.3,81,East North-East,9,18,0,0,101.1433333,0,0
1/27/2024 0:00,28.2,81,East North-East,7,12,0,0,101.0866667,0,0
1/27/2024 1:00,28.2,83,East North-East,7,14,0,0,101.0266667,0,0
1/27/2024 2:00,28,84,North-East,8,15,0,0,100.9566667,0,0
1/27/2024 3:00,28.1,82,North-East,8,14,0,0,100.9233333,0,0
1/27/2024 4:00,27.9,83,North-East,4,14,0,0,100.9133333,0,0
1/27/2024 5:00,27,86,North North-West,3,10,0,0,100.95,0,0
1/27/2024 6:00,26.5,89,West North-West,2,8,0,3.266666667,100.9983333,0,0
1/27/2024 7:00,28.4,80,North,5,9,0,67.56666667,101.0516667,0,0
1/27/2024 8:00,29.3,77,North-East,9,12,0,252.0166667,101.0533333,0,0
1/27/2024 9:00,29.5,78,North-East,11,17,0,479.6333333,101.0283333,0,0
1/27/2024 10:00,30,75,North-East,11,18,0,743.5166667,101.0183333,0,0
1/27/2024 11:00,30.1,73,North-East,12,21,0,875,101.0083333,0,0
1/27/2024 12:00,30,74,North-East,10,19,0,992.2333333,100.9666667,0,0
1/27/2024 13:00,29.5,77,North-East,14,20,0,620.65,100.915,0,0
1/27/2024 14:00,29.14897537,73.22625723,North-East,10.58501606,20.40503277,0,509.4333333,100.865,1,0
1/27/2024 15:00,29.1859618,72.95688406,North North-East,8.288747059,23.30993096,0,166.55,100.8333333,1,0
1/27/2024 16:00,28.03455854,81.18289661,South South-West,7.1560031,18.10374979,0,192.65,100.8,1,0
1/27/2024 17:00,25.47123903,89.00555748,North North-West,8.725838477,30.02515015,15.36100139,106.8,100.83,1,0
1/27/2024 18:00,26.05498118,86.52238532,East South-East,14.85127456,22.7440417,0.11752121,104.0166667,100.8583333,1,0
1/27/2024 19:00,27.26106,80.77041708,East,10.33876737,16.55698582,0,14.3,100.8983333,1,0
1/27/2024 20:00,27.70328889,80.95968822,East,13.36147,21.00864798,0,0,100.9566667,1,0
1/27/2024 21:00,28.04259907,79.14434978,East,10.67735932,16.25517821,0,0,100.9916667,1,0
1/27/2024 22:00,28.37226061,78.64504791,East North-East,10.22179925,16.85879342,0,0,101.03,1,0
1/27/2024 23:00,28.62151691,77.18429358,East North-East,11.56385459,17.72649028,0,0,101.04,1,0
1/28/2024 0:00,28.5877467,77.57406397,East North-East,11.09598209,16.51925987,0,0,101.005,1,0
1/28/2024 1:00,28.67940869,74.91973315,North-East,9.680052138,15.1988516,0,0,100.9366667,1,0
1/28/2024 2:00,28.51377386,76.56175247,North-East,7.9809362,12.97302052,0,0,100.88,1,0
1/28/2024 3:00,28.3384904,77.17357328,North North-East,6.651193292,12.18077556,0,0,100.865,1,0
1/28/2024 4:00,27.75796447,80.03568662,North,5.623105026,11.50170845,0,0,100.875,1,0
1/28/2024 5:00,27.12276295,82.47450766,North-West,4.447267547,9.766314722,0,0,100.9133333,1,0
1/28/2024 6:00,27.04718202,82.95808357,West North-West,4.416486461,10.36992993,0,3,100.9716667,1,0
1/28/2024 7:00,28.35778767,79.80315172,North,5.358387687,10.59628563,0,111.1666667,100.99,1,0
1/28/2024 8:00,29.32425883,77.16654474,North-East,8.5904017,14.40660664,0,325.6,100.9816667,1,0
1/28/2024 9:00,29.32747504,76.71600525,North-East,9.366085063,15.53838515,0,497.9,101.015,1,0
1/28/2024 10:00,30.1,76,North-East,9,18,0,700.4,101.02,0,0
1/28/2024 11:00,29.8,79,North North-East,5,18,0,670.1333333,100.995,0,0
1/28/2024 12:00,31,76,West North-West,7,13,0,682.1333333,100.9683333,0,0
1/28/2024 13:00,30.7,72,North-West,8,14,0,977.2666667,100.9016667,0,0
1/28/2024 14:00,31,72,North-West,7,13,0,889.65,100.845,0,0
1/28/2024 15:00,30.8,70,North-West,7,13,0,643.3833333,100.8166667,0,0
1/28/2024 16:00,31.4,69,North-West,5,12,0,501.65,100.7866667,0,0
1/28/2024 17:00,31.3,69,West North-West,4,11,0,374.9166667,100.79,0,0
1/28/2024 18:00,30.5,70,West,2,8,0,124.65,100.835,0,0
1/28/2024 19:00,28.9,75,South-West,0,4,0,9.166666667,100.9133333,0,0
1/28/2024 20:00,28.2,79,West South-West,0,3,0,0,100.98,0,0
1/28/2024 21:00,27.9,82,West,0,2,0,0,101.0033333,0,0
1/28/2024 22:00,27.8,83,West South-West,0,4,0,0,101.03,0,0
1/28/2024 23:00,27.5,85,West,0,4,0,0,101.045,0,0
1/29/2024 0:00,27.1,89,West,7,17,0.8,0,101.0233333,0,0
1/29/2024 1:00,27.4,88,South South-East,13,24,1,0,100.9916667,0,0
1/29/2024 2:00,26.3,92,South,0,15,0,0,100.9233333,0,0
1/29/2024 3:00,26.1,92,West,2,4,0,0,100.8866667,0,0
1/29/2024 4:00,26.2,92,West,0,3,0,0,100.9033333,0,0
1/29/2024 5:00,26.5,93,West,3,5,0,0,100.935,0,0
1/29/2024 6:00,26.1,94,West,0,5,0,0.266666667,101,0,0
1/29/2024 7:00,27.9,95,West,0,5,0,55.25,101.0783333,0,0
1/29/2024 8:00,31.2,73,East South-East,0,4,0,270.8,101.0583333,0,0
1/29/2024 9:00,31.7,72,East South-East,0,6,0,405.8166667,101.0583333,0,0
1/29/2024 10:00,30.6,74,South-East,3,15,0,570.5,101.0466667,0,0
1/29/2024 11:00,30.4,77,East North-East,3,14,0,389.9666667,101.0316667,0,0
1/29/2024 12:00,30,78,East North-East,5,15,0,297.75,101.0016667,0,0
1/29/2024 13:00,29.7,80,East,6,12,0,674.65,100.9333333,0,0
1/29/2024 14:00,30.7,75,East South-East,3,9,0,398.2833333,100.8966667,0,0
1/29/2024 15:00,30.8,73,South-East,7,12,0,768.9666667,100.855,0,0
1/29/2024 16:00,30.6,72,South-East,3,10,0,186.0166667,100.835,0,0
1/29/2024 17:00,27,90,West South-West,10,32,0.8,70.51666667,100.8466667,0,0
1/29/2024 18:00,27.7,88,West South-West,4,12,0.6,0,100.895,0,0
1/29/2024 19:00,27.9,87,West,4,8,0,0,100.95,0,0
1/29/2024 20:00,27.9,89,North North-West,3,10,0,0,101.0066667,0,0
1/29/2024 21:00,27.3,89,North-West,0,9,0,0,101.0516667,0,0
1/29/2024 22:00,27.3,91,West,2,8,0,0,101.0916667,0,0
1/29/2024 23:00,27.4,91,West South-West,3,7,0,0,101.1033333,0,0
1/30/2024 0:00,26.4,90,West South-West,8,23,0.4,0,101.0733333,0,0
1/30/2024 1:00,27.4,88,West South-West,9,17,0,0,101.0016667,0,0
1/30/2024 2:00,27.7,84,South-West,5,12,0,0,100.8983333,0,0
1/30/2024 3:00,28.1,87,West South-West,12,18,0,0,100.8583333,0,0
1/30/2024 4:00,26.6,90,South-West,5,24,0.2,0,100.8516667,0,0
1/30/2024 5:00,26.9,90,South South-West,7,22,0,0,100.85,0,0
1/30/2024 6:00,26.6,90,South-West,4,16,0,0,100.8783333,0,0
1/30/2024 7:00,28.9,84,West South-West,4,10,0,18.55,100.8733333,0,0
1/30/2024 8:00,30.5,79,South South-West,7,15,0,308.1666667,100.895,0,0
1/30/2024 9:00,29.4,82,South South-East,17,23,0,380.3166667,100.9333333,0,0
1/30/2024 10:00,29.9,84,South South-East,3,24,1.2,521.1166667,100.91,0,0
1/30/2024 11:00,30.6,78,South-East,4,20,0,711.2166667,100.87,0,0
1/30/2024 12:00,31,76,South-West,9,18,0,824.55,100.8383333,0,0
1/30/2024 13:00,31.9,73,South South-West,8,21,0,916.8666667,100.785,0,0
1/30/2024 14:00,31.4,71,South South-West,11,24,0,832.8,100.7333333,0,0
1/30/2024 15:00,31.4,72,South South-West,10,24,0,751.8833333,100.695,0,0
1/30/2024 16:00,31.1,74,South South-West,9,23,0,573.1166667,100.6516667,0,0
1/30/2024 17:00,31.2,73,South South-West,8,21,0,367.65,100.65,0,0
1/30/2024 18:00,30.1,78,South South-East,18,24,0,101.7833333,100.6733333,0,0
1/30/2024 19:00,29.4,82,South-East,12,24,0,4.583333333,100.7166667,0,0
1/30/2024 20:00,29.5,83,North-East,19,26,0,0,100.78,0,0
